ID,Name,Country,Smoker,Fitness
800584158,Jordon Otun,Montenegro,No,35
800622922,Yetta Lupton,Spain,Yes,75
800727820,Divina Rutter,Mongolia,No,1
800742487,Roxy Donovan,France,Yes,91
801121145,Deana Kleinman,Albania,No,29
801256715,Denis Galilei,Japan,Yes,77
801302765,Jeanie Lew,Japan,Yes,54
801362274,Natalya Friedkin,Laos,No,53
801724044,Vada Mittag,Kosovo,No,90
801738656,Kimi Etter,Laos,Yes,76
802095543,Ross Aronson,Vietnam,Yes,14
802136727,Jeannette Maisano,Italy,No,11
802161018,Rafaela Tauber,Colombia,Yes,90
802216287,Alva Momose,Colombia,Yes,70
802582560,Erna Canaday,Turkey,No,0
802812974,Elsy Roca,Colombia,Yes,52
803006435,Janis Omoregie,Tajijistan,No,73
803066126,Dayle Graveline,Kosovo,Yes,60
803274176,Francesco Appelbaum,Cambodia,Yes,85
803766870,Bryce Baum,Peru,Yes,24
804097199,Corine Roca,Iran,No,28
804196192,Delfina Key,New Zealand,No,80
804376307,Simona Pradhan,India,No,40
804458107,Verena Goodrow,Mongolia,No,39
804656882,Maile Roca,Georgia,Yes,51
804948089,Adina Mittag,France,Yes,16
805056470,Jordon Walz,Mongolia,No,62
805069211,Elida Shepp,Georgia,Yes,42
805306309,Elana Holden,Georgia,No,44
805331972,Maile Cumberworth,Peru,No,91
805438213,Doloris Erbach,Spain,No,6
805505294,Masako Lovie,Iran,Yes,64
805522356,Kimi Lew,Colombia,No,59
805566462,Gaye Petty,Israel,No,9
805601707,Twila Ringwald,Vietnam,No,27
805705048,Samira Haas,Peru,No,59
805837959,Rosemary Mulloy,France,No,92
806105652,Mellie Pruette,Switzerland,Yes,45
806263424,Tina Dasse,Italy,No,10
806321535,Kory Key,Kosovo,Yes,50
806351054,Corine Luscia,Jordan,No,88
806377788,Rhonda Moses,Brazil,No,99
806429327,Ivey Otun,Cambodia,No,84
806878412,Rachelle Myrvold,USA,No,53
807009016,Ezra Barro,Japan,No,39
807081494,Lilly Babetski,Iran,No,28
807322946,Bok Heraclitus,Kosovo,Yes,96
807349654,Jeff Duckett,Chile,No,11
807491256,Hipolito Cingolani,Turkey,Yes,18
807600650,Shela Seidel,Vietnam,Yes,98
807660316,Lamonica Graessle,New Zealand,No,36
807695221,Aaron Kalil,India,No,15
807735603,Natalya Star,Nepal,Yes,67
807879239,Yer Yankee,Nepal,No,14
808031233,Twana Matrone,Israel,No,57
808206827,Sadye Strauss,Canada,No,58
808303794,Lillie Tauber,Italy,Yes,7
808311997,Zoraida Heraclitus,Nepal,Yes,58
808690281,Rosemary Laisne,Cambodia,Yes,14
808714288,Gaye Lecchini,Albania,No,55
808770822,Ariana Myrvold,Argentina,No,84
808772831,Concetta Erbach,Chile,Yes,86
808821562,Concetta Roca,Nepal,No,6
808922936,Leigh Percy,Jordan,No,11
808983042,Delfina Mulloy,Nepal,No,6
809158771,Emmaline Howe,China,No,30
809257763,Iva Star,France,No,69
809460821,Kathe Friedkin,Cambodia,Yes,73
810139300,Sophie Lecchini,Peru,No,64
810453491,Vennie Walz,Chile,No,73
810644470,Yer Graessle,New Zealand,No,67
810915565,Simona Jagger,China,No,4
811170981,Aaron Ringwald,Iran,Yes,40
811226029,Rachael Gerstein,Laos,Yes,81
811345482,Stella Calotychos,Bolivia,Yes,15
811699097,Krysta Strauss,Tajijistan,Yes,38
811813347,Natalya Restic,Japan,Yes,79
811841500,Almeta Pavese,Albania,No,86
811879469,Shemeka Calotychos,Colombia,No,12
812301433,Celine Lew,Laos,Yes,45
813527947,Clorinda Luther,Montenegro,No,14
813660331,Granville Regoli,Argentina,Yes,25
813834813,Janis Kjonegaard,Albania,Yes,87
813850445,Delena Hardy,Montenegro,No,33
813891848,Shela Baum,Italy,No,33
814335997,Tina Petty,USA,No,50
814352741,Maryetta Ulloa,China,No,7
814402316,Janis Yankee,Mongolia,Yes,86
814413464,Elsy Heraclitus,Nepal,No,78
814583947,Hipolito Ramires,Argentina,Yes,18
814595300,Kimi Danz,Mongolia,No,73
814597428,Marissa Basu,Montenegro,Yes,62
814644630,Nida Steutel,Cambodia,No,84
814982788,Melita Manly,Colombia,No,8
815126522,Leo Laisne,USA,Yes,25
815215445,Jene Korrick,Bolivia,No,86
815840222,Genny Ringwald,Iran,No,65
816051249,Rafaela Tauber,Brazil,No,18
816132431,Eldridge Strauss,Cambodia,Yes,55
816478269,Rasheeda Barraclough,France,No,1
816711739,Doloris Easton,Argentina,Yes,37
816755746,Clint Easton,Cambodia,Yes,18
816814218,Elsy Graessle,Jordan,Yes,24
817197147,Shaunna Tenner,Japan,No,25
817267589,Dianna Clinton,Brazil,Yes,18
817283278,Yuk Danz,Tajijistan,Yes,75
817733546,Rasheeda Seidel,China,No,9
817782803,Shanae Giacalone,New Zealand,Yes,82
817822659,Bridgett Boyer,Brazil,No,66
817899038,Shela Kalil,Jordan,No,32
818102778,Hortense Eilenberg,New Zealand,Yes,50
818460971,Ezra Benedict,Chile,No,43
818502730,Melita Moses,USA,No,91
818537408,Divina Mckeon,France,Yes,46
818543167,Bok Spinrad,Laos,No,93
818828895,Digna Gutterson,China,Yes,81
819010151,Francesco Shepp,Brazil,No,55
819082944,Masako Hehlgans,Colombia,No,10
819279686,Lee Shanabarger,Italy,Yes,45
819383339,Eldridge Frevert,Albania,Yes,90
819566246,Ross Voltaire,France,No,31
820036675,Aaron Schoofs,Turkey,Yes,73
820097254,Rasheeda Wilde,Japan,No,56
820198872,Clorinda Viola,Mongolia,No,0
820411757,Emogene Feldmann,Turkey,Yes,75
820644799,Lamonica Menk,Peru,Yes,28
820810300,Corine Basu,Chile,No,72
821219170,Shella Khan,Tajijistan,No,68
821401418,Maria Guarnieri,France,Yes,3
821676084,Edwin Olken,Bolivia,Yes,33
821743862,Jeff Rheem,Peru,No,71
821828320,Evan Frevert,Georgia,Yes,40
822122833,Celine Friedkin,Italy,Yes,18
822239942,Harry Graveline,Peru,Yes,100
822328775,Shanae Olken,Brazil,Yes,70
822529844,Winona Rutter,Switzerland,No,58
822878475,Rachael Sargentich,Canada,No,77
822890846,CarolinClemmie Roca,Nepal,No,68
822899491,Almeta Basu,Iran,No,68
822967045,Maria Yuen,Tajijistan,No,23
822976615,Evan Dasse,Spain,No,66
823096528,Logan Leonard,Vietnam,No,18
823117049,Bok Walz,Georgia,Yes,96
823119179,Amanda Henderson,Jordan,No,64
823153203,Denis Shepp,Nepal,Yes,67
823773413,Ross Graessle,USA,No,98
823932242,Bess Oh,USA,Yes,16
823940870,Tanja Percy,New Zealand,Yes,9
824076581,Jordon Sen,Argentina,No,100
824316636,Concepcion Raferty,New Zealand,Yes,38
824491561,Lorraine Feldmann,Chile,Yes,94
824692539,Maria Chaplin,Jordan,No,21
824997277,Christoper Rheem,Canada,No,0
825123984,Rachael Ramires,Cambodia,No,60
825130190,Erika Basu,Italy,Yes,34
825304119,Aaron Koopman,Nepal,Yes,3
825363127,Vennie Etter,Jordan,Yes,11
825541918,Winona Croxton,Japan,Yes,9
825637782,Janella Dipietro,Kosovo,No,12
825674601,Clorinda Rutter,Brazil,Yes,87
825762507,Eldridge Regoli,Jordan,Yes,18
825878832,Tanja Brinton,Kosovo,Yes,6
826141666,Denis Howerton,Israel,No,52
826210968,Melita Gulati,Spain,Yes,96
826405416,Bridgett Hamada,Argentina,No,15
826525668,Bok Oh,Colombia,No,20
826617981,Ellie Goodrow,India,Yes,9
826714640,Shela Eilenberg,Iran,No,56
826854390,Alva Clinton,Laos,No,99
826867993,Wilfred Ustinowich,Albania,No,13
827015014,Dani Basu,Peru,Yes,99
827033709,Divina Myrvold,China,No,23
827048820,Natacha Khan,Albania,Yes,73
827210533,Digna Oh,Israel,Yes,44
827309536,Harry Hehlgans,Mongolia,No,84
827877601,Freeda Petty,Iran,Yes,2
827880425,Sunni Tzu,Montenegro,No,30
827924747,Jeff Duckett,Jordan,Yes,81
828031034,Ezra Matrone,Argentina,No,62
828094636,Mabel Carson,Montenegro,No,33
828171922,Leopoldo Sternlieb,Italy,No,42
828265833,Natalya Viola,Switzerland,No,57
828367155,Adriane Mckeon,India,No,85
828458280,Zachary Leonard,Japan,Yes,98
828710001,Bess Guarnieri,Tajijistan,No,19
829060652,Diann Manly,Cambodia,No,38
829069225,Ross Gerstein,Italy,No,55
829703312,Iva Shanabarger,Bolivia,No,44
829754299,Ariana Hainski,Peru,Yes,69
829832147,Shemeka Tenner,Laos,Yes,100
830118018,Lorraine Moses,Spain,Yes,20
830285289,Freeda Greenlaw,Iran,Yes,48
830401817,Granville Brackett,Japan,Yes,76
830509248,Reid Widing,USA,No,59
830590030,Zoraida Gulati,Nepal,Yes,3
830929568,Natalya Mittag,Mongolia,Yes,91
831061747,Kory Benedict,Turkey,Yes,29
831117001,Zachary Lanham,Kosovo,No,16
831331650,Adriane Kittridge,Kosovo,No,58
831536658,Evan Nomura,Spain,No,72
831559942,Shelley Parzen,Jordan,Yes,87
831851078,Divina Tenner,Jordan,Yes,68
831883734,Jacquelyn Cingolani,Montenegro,Yes,60
831899299,Shaunna Bobak,Spain,Yes,34
832541269,Cathi Zhou,Iran,No,8
832818066,Maryetta Benedict,Cambodia,No,67
832989999,Sophie Friedkin,Japan,Yes,82
832991843,Rafaela Parzen,Switzerland,Yes,86
833012208,Mabel Pavese,Iran,Yes,29
833269113,Rasheeda Adair,Chile,Yes,5
833335035,Natalya Tenner,Japan,Yes,69
833585809,Masako Schonhorn,Montenegro,Yes,71
833736977,Sophie Moses,Canada,Yes,96
833806562,Lorean Leonard,Spain,Yes,89
833824533,Twana Rutter,Spain,No,93
833863256,Aaron Laisne,Laos,Yes,87
834059050,Lamonica Benedict,Cambodia,No,5
834240440,Tanja Targett,Peru,No,93
834302173,Corine Konheim,China,Yes,76
834312624,Ross Sallese,Spain,Yes,58
834368513,Scarlet Luscia,Italy,No,23
834444859,Maria Regoli,Albania,Yes,88
834546654,Erna Yuen,Peru,No,70
834747012,Maria Jupp,Israel,No,5
834959845,Iva Ustinowich,Nepal,No,15
834991783,Rachael Schonhorn,Argentina,No,98
835429440,Lee Snidman,Iran,No,38
835535860,Alisa Lupton,Israel,Yes,43
835688532,Kory Frevert,Tajijistan,No,20
835743573,Andy Mulloy,Argentina,Yes,51
835892609,Rafaela Calotychos,Iran,No,97
835952719,Bridgett Olken,Chile,Yes,59
836089688,Edwin Danz,Brazil,Yes,11
836256101,Yetta Berke,Canada,No,41
836488687,Deana Moses,Colombia,Yes,6
836709736,Rodrick Arnold,New Zealand,No,52
836713379,Sunni Lanham,Argentina,No,16
836734728,Stella Myrvold,Brazil,No,60
836786982,Granville Burton,Bolivia,No,29
836791370,Celine Yankee,Kosovo,Yes,16
836821192,Deandra Dasse,Japan,No,4
837179988,Elsy Chaplin,Peru,Yes,74
837266129,Nida Regoli,Turkey,Yes,3
837616856,Angelika Howe,Bolivia,Yes,47
837763510,Dianna Pradhan,Iran,No,70
837919212,Noe Spinrad,Iran,No,37
837986300,Doloris Calotychos,Vietnam,No,96
837999010,Marie Croxton,Kosovo,No,29
838298072,Denis Laisne,Cambodia,No,72
838340189,Miss Lew,France,Yes,11
838344799,Deandra Cumberworth,China,No,57
838395672,Sophie Bayles,Israel,No,60
838562890,Reid Mulloy,Brazil,Yes,81
838597784,Yetta Adair,Israel,Yes,17
838633055,Lamonica Ulloa,France,Yes,82
838781639,Harry Parzen,Jordan,No,38
838799469,Elida Linz,Nepal,Yes,62
839175712,Marie Hainski,Tajijistan,No,73
839307155,Chrystal Walz,Iran,No,17
839445246,Janis Luscia,Argentina,No,82
839453004,Krysta Sandoval,Laos,Yes,71
839507966,Almeta Luscia,China,Yes,13
839572431,Lillie Housley,Kosovo,Yes,48
839925998,Lisha Rayfuse,Spain,Yes,41
840199571,Kristina Kittridge,Vietnam,Yes,20
840439039,Lamonica Ticchi,Nepal,Yes,74
840900147,Wilfred Omoregie,Brazil,Yes,95
840992945,Genoveva Petty,Bolivia,Yes,76
841091560,Gertude Berke,Kosovo,Yes,6
841140491,Cameron Sommer,Iran,Yes,58
841725939,Erna Luscia,Cambodia,Yes,29
842081960,Corine Clinton,Vietnam,Yes,77
842307993,Loyd Kittridge,Chile,Yes,34
842498139,Cameron Wiemann,Georgia,Yes,88
842590576,Vicente Chaplin,Jordan,No,91
842614862,Rafaela Heraclitus,Cambodia,Yes,55
842791970,Twana Gutterson,Canada,Yes,22
842827523,Jeanie Menk,Albania,No,7
842913739,Simona Kerler,Turkey,Yes,47
843255323,Ronald Roca,Canada,Yes,26
843257231,Genoveva Heraclitus,Iran,Yes,56
843358056,Vada Caratozzolo,Switzerland,Yes,33
843380920,Angelika Sallese,Vietnam,No,78
843566952,Shemeka Yuen,Mongolia,Yes,48
843599822,Lee Maisano,China,No,90
843757646,Jeannette Sargentich,USA,No,12
843895199,Jess Easton,Georgia,Yes,73
843947271,Mabel Frevert,France,No,87
844718515,Kristina Gulati,Mongolia,No,40
844782952,Shaunna Spencer,Georgia,Yes,62
845006576,Sunni Parzen,Peru,No,33
845057199,Elana Ringwald,Albania,No,37
845099731,Bess Picardi,Georgia,Yes,39
845157916,Yuk Collette,Argentina,No,26
845199966,Shella Luther,India,No,49
845411704,Yer Brinton,Argentina,Yes,24
845592258,Cathi Hehlgans,Cambodia,Yes,80
845680186,Ellie Barro,New Zealand,Yes,32
845879428,Ivey Maisano,Vietnam,No,40
846110255,Aubrey Hainski,France,Yes,26
846562664,Lamonica Luther,France,Yes,86
846570017,Erna Hamada,Nepal,Yes,21
846870156,Ivey Lipson,New Zealand,No,83
846990802,Leopoldo Holden,France,No,14
847058198,Deandra Spencer,Mongolia,Yes,22
847245726,Samira Maisano,New Zealand,Yes,46
847255775,Alisa Frevert,France,No,48
847383220,Roxy Graessle,Italy,No,17
847568054,Twana Vize,Israel,No,99
847606379,Clorinda Hyland,China,No,44
848043525,Bridgett Shanabarger,Cambodia,No,45
848077528,Shelley Ringwald,Bolivia,No,96
848131045,Marissa Paynter,Brazil,Yes,20
848327363,Erna Howerton,Montenegro,No,79
848425837,Zoraida Romer,Cambodia,Yes,56
848435786,Zachary Lovie,Georgia,Yes,44
848620437,Ellie Schoofs,Japan,Yes,20
848700150,Bess Sandoval,Kosovo,No,16
848917443,Edwin Hamada,Argentina,No,61
848929816,Rachelle Dukes,Argentina,Yes,31
848948841,Lilly Tassinari,Albania,No,5
849030161,Machelle Dasse,Bolivia,Yes,73
849715622,Shemeka Cingolani,Italy,Yes,94
849730090,Twila Rheem,Switzerland,Yes,35
849758826,Genny Humphries,Kosovo,No,35
849826178,Miss Seidel,Colombia,Yes,20
849942048,Ivey Howerton,Cambodia,No,33
849955860,Boris Moses,Georgia,No,9
850016037,Tina Barraclough,China,Yes,80
850090973,Elsy Arnold,Albania,Yes,29
850131600,Janine Otun,Brazil,Yes,5
850241589,Krysta Adair,China,No,28
850264079,Krysta Howe,Brazil,No,60
850400391,Ofelia Paynter,Montenegro,No,48
850561218,Iva Khan,Peru,Yes,53
850602816,Cameron Dukes,Argentina,No,34
850738707,Kimi Moses,Kosovo,Yes,92
850885729,Simona Steutel,Argentina,Yes,69
850958100,Emogene Madden,Argentina,Yes,64
851263732,Celine Widing,Spain,Yes,58
851387740,Bryce Moser,New Zealand,Yes,98
851439488,Pandora Schmitz,Spain,No,70
851551707,Shanae Horodowich,Italy,Yes,13
851602156,Shela Korrick,Peru,No,92
851703643,Pandora Baranczak,China,No,58
851802080,Gregorio Nychka,Cambodia,No,36
851823681,Dani Giacalone,Georgia,Yes,12
851919314,Gregorio Howe,Canada,No,10
852077025,Boris Benedict,Albania,Yes,68
852347062,Iva Sen,Laos,Yes,47
852426906,Shaunna Otun,Cambodia,No,100
852427987,Christoper Jagger,India,No,73
852627474,Krysta Gulati,New Zealand,Yes,20
852716262,Rachael Donovan,Argentina,No,9
852742408,Shemeka Benedict,Jordan,Yes,52
853119869,Ariana Humphries,Nepal,No,45
853224073,Cameron Lovie,Laos,Yes,70
853366489,Ronald Yuen,Switzerland,Yes,74
853565400,Denis Maisano,Japan,No,56
853631282,Stella Guarnieri,Jordan,No,20
853814666,Ellie Adair,Nepal,Yes,72
853958227,Twana Mckeon,Jordan,No,40
853967496,Sadye Regoli,Japan,Yes,70
854054102,Iva Paynter,Israel,No,22
854408956,Chrystal Roca,Turkey,No,73
854510657,Wilfred Ticchi,Japan,Yes,66
854647292,Rhonda Canaday,Colombia,No,54
854811403,Shella Kalil,Canada,Yes,79
855047572,Marisa Konheim,Japan,No,8
855342074,Leigh Wiemann,Iran,No,6
855422611,Yuk Linz,Bolivia,No,52
855561375,Kathe Bayles,Turkey,No,80
855612519,Lilly Manly,Italy,Yes,40
855726825,Kristina Baranczak,Cambodia,No,67
855967835,Janis Caratozzolo,Chile,Yes,84
855988694,Digna Cumberworth,Spain,Yes,13
856072323,Tanja Sargentich,Cambodia,No,4
856234920,Bridgett Maisano,Laos,No,55
856289461,Krysta Kleinman,Mongolia,No,1
856348378,Maryetta Roca,Georgia,No,97
856420477,Yer Gerstein,New Zealand,No,7
856458403,Adina Dukes,Tajijistan,No,30
856540553,Sophie Tassinari,China,Yes,5
856630110,Eldridge Haas,Brazil,No,37
856686849,Kathe Spinrad,Kosovo,Yes,61
857194969,Almeta Horodowich,Nepal,No,37
857272189,Edwin Pradhan,India,Yes,1
857368807,Boris Momose,Jordan,No,15
857417562,Gregorio Mckeon,Turkey,No,52
857581206,Angelika Duckett,Israel,Yes,92
858081347,Francesco Guarnieri,Brazil,No,89
858096859,Iva Laisne,Tajijistan,Yes,38
858214242,Sadye Benedict,Colombia,Yes,48
858328518,Gwen Henderson,Switzerland,Yes,32
858516522,Christoper Baum,Tajijistan,Yes,48
858762448,Marissa Percy,Switzerland,Yes,93
858913685,Almeta Omoregie,Vietnam,No,65
858962826,Leigh Nomura,Kosovo,No,30
858988183,Leopoldo Pavese,France,Yes,28
859106629,Tanja Maisano,Montenegro,Yes,40
859192064,Marie Hamada,Canada,Yes,22
859363892,Angelika Lupton,Argentina,Yes,35
859373944,Bok Mittag,Brazil,Yes,42
859448788,Boris Hamada,New Zealand,Yes,90
859642385,Jeannette Friedkin,New Zealand,No,17
859657123,Rasheeda Rheem,Cambodia,Yes,3
860083722,Janella Horodowich,Albania,Yes,48
860162299,Janella Ramires,Spain,Yes,96
860178161,Stella Canaday,Italy,Yes,95
860814064,Maryetta Laisne,Iran,No,55
861075449,Christoper Mulloy,China,Yes,34
861188558,Leigh Aristophanes,New Zealand,No,76
861196802,Aubrey Sommer,Vietnam,Yes,63
861221453,Leopoldo Eilenberg,Albania,No,22
861445721,Ariana Schoofs,Iran,No,64
861511318,Concetta Tauber,Cambodia,Yes,67
861716807,Sophie Eilenberg,Turkey,Yes,60
861751598,Twila Adair,Vietnam,Yes,24
861967401,Eldridge Benedict,Peru,No,95
862038281,Sadye Frevert,Tajijistan,No,7
862175782,Wilfred Giacalone,Switzerland,No,19
862306360,Kristina Cingolani,China,No,11
862311705,Chrystal Strauss,Colombia,No,68
862427374,Kory Blagg,Laos,Yes,59
862502400,Cathi Felino,France,Yes,85
862679240,Noe Luscia,Jordan,No,1
862875676,Shela Regazzini,New Zealand,No,46
863198042,Jeanie Cingolani,Switzerland,Yes,19
863258491,Angelika Housley,Tajijistan,Yes,37
863504425,Cathi Babetski,New Zealand,No,10
863620882,Vada Heraclitus,Peru,No,83
863797811,Janine Caratozzolo,Kosovo,Yes,93
864085567,Annemarie Viola,Mongolia,Yes,100
864357256,Logan Vize,Jordan,Yes,11
864408084,Lorean Strauss,Colombia,Yes,18
864551315,Dani Skerry,New Zealand,Yes,78
864593896,Shella Blagg,Israel,Yes,95
864629021,Digna Veeh,Switzerland,No,24
864683228,Scarlet Picardi,Nepal,No,26
864894512,Zoraida Easton,Cambodia,Yes,61
865034126,Celine Myrvold,Turkey,Yes,46
865164474,Marisa Legler,Colombia,Yes,51
865268041,Gaye Nychka,Switzerland,No,84
865337789,Wilfred Babetski,Italy,No,66
865348446,Granville Galilei,Turkey,No,41
865816938,Sunni Lecchini,Tajijistan,Yes,91
865906632,Louie Hainski,Nepal,Yes,87
866062550,Ariana Viola,Canada,No,14
866161097,Alva Howerton,Argentina,Yes,52
866184640,Genoveva Lanham,Switzerland,No,84
866372743,Divina Sen,Israel,No,59
866484351,Rasheeda Farrow,Georgia,No,64
866547488,Vicente Levenstein,Canada,Yes,27
866623621,Jeannette Tauber,Spain,Yes,1
867062239,Mabel Aristophanes,Cambodia,No,64
867210904,Granville Galilei,Georgia,No,4
867239239,Gertude Nomura,Laos,No,44
867399440,Shemeka Csuja,Albania,Yes,98
867407081,Leopoldo Steutel,Japan,No,98
867426116,Maryetta Manly,USA,No,15
867689719,Erika Rutter,Colombia,No,64
867746016,Rodrick Rutter,Brazil,Yes,25
867977456,Bryce Brackett,Montenegro,Yes,30
868198696,Rasheeda Dasse,Kosovo,Yes,10
868270797,Gregorio Tenner,Japan,Yes,84
868304808,Shaunna Lanham,Albania,No,51
868353936,Shelley Danz,Cambodia,No,15
868368092,Nida Sommer,Colombia,No,7
868431685,Granville Moses,India,Yes,14
868958376,Marisa Carson,Nepal,No,61
869103796,Erika Sallese,Montenegro,No,9
869113953,Doloris Horodowich,Vietnam,Yes,27
869755862,Janine Koopman,Albania,No,25
869797916,Jeff Oh,Bolivia,No,77
869885998,Noe Howerton,Chile,No,92
869918945,Eldridge Schoofs,Italy,No,94
869919550,Annetta Luther,USA,No,43
870032730,Bryce Eilenberg,Tajijistan,Yes,66
870058673,Dayle Klukovich,Italy,No,82
870213662,Dianna Lipson,Georgia,No,81
870393347,Janella Khan,Japan,No,58
870593709,Bok Graessle,Montenegro,No,24
870633589,Digna Otun,Japan,Yes,2
870739129,Corine Olken,Albania,Yes,48
870820613,Aubrey Klukovich,New Zealand,Yes,11
871071271,Samira Spinrad,Cambodia,No,78
871186143,Shanae Carson,Spain,No,62
871394082,Jene Bayles,Nepal,No,67
871400319,Gertude Lovie,Montenegro,Yes,24
871408893,Melita Appelbaum,Italy,Yes,8
871576463,Lee Skerry,Bolivia,Yes,52
871756152,Christoper Lecchini,Nepal,No,91
871867690,Kristina Leonard,New Zealand,No,76
872010878,Emogene Rayfuse,Jordan,Yes,53
872130837,Tereasa Appelbaum,Laos,No,49
872648725,Nida Mckeon,Kosovo,Yes,9
872915053,Maria Dangora,Albania,Yes,0
872988690,Amanda Andreatta,France,No,7
873072128,Verena Lipson,Spain,Yes,81
873333375,Bridgett Reis,Montenegro,Yes,29
873398408,Ariana Raferty,Japan,Yes,84
873424653,Elida Howe,Brazil,Yes,9
873571960,Kathe Clinton,Mongolia,No,80
873754262,Adina Pradhan,Laos,No,25
873965738,Ellie Mittag,Colombia,No,49
874022604,Erna Tauber,Laos,Yes,72
874110642,Marisa Madden,Jordan,Yes,38
874140763,Lisha Strauss,China,No,99
874347382,Rosemary Romer,India,Yes,32
874351972,Bryce Pradhan,Peru,No,67
874835459,Aretha Eilenberg,Albania,Yes,72
875021441,Gaye Frevert,Argentina,No,97
875564015,Samira Schonhorn,Mongolia,Yes,53
875647744,Kathe Klukovich,Switzerland,Yes,97
875963945,Elida Lapson,Argentina,Yes,84
876120124,Shemeka Nawn,Japan,No,0
876210398,Almeta Laisne,Italy,No,38
876217152,Ofelia Cingolani,Italy,No,50
876219583,Shanae Klukovich,Albania,Yes,21
876554582,Delfina Legler,Colombia,No,55
876566996,Lorean Lecchini,Georgia,Yes,31
876599047,Samira Graveline,USA,No,41
876609255,Jacquelyn Sen,New Zealand,No,78
876811859,Scarlet Key,USA,No,67
876848486,Clint Pruette,USA,No,63
877004957,Maria Kerler,India,No,95
877350078,Adriane Kittridge,Georgia,Yes,27
877617048,Kathe Benedict,Montenegro,Yes,25
877675449,Doloris Sommer,Israel,Yes,16
877722799,Shaunna Kleinman,Laos,No,92
878085871,Doloris Nychka,Brazil,Yes,42
878106711,Jene Linz,Peru,Yes,91
878404574,Francesco Nawn,New Zealand,No,63
878493653,Evan Holden,Argentina,Yes,57
878632745,Emogene Adair,Brazil,Yes,40
878769706,Mabel Cumberworth,Cambodia,No,37
878858518,Lorraine Caratozzolo,China,No,8
878887638,Christoper Brinton,Tajijistan,No,0
878919987,Maria Mcgill,Kosovo,No,34
879011476,Noe Diliddo,Laos,Yes,84
879259115,Logan Hainski,Spain,Yes,29
879740567,Rasheeda Strauss,Iran,No,15
880148128,Deana Leonard,Georgia,No,67
880449352,January Luscia,Tajijistan,Yes,81
880507475,Bridgett Schoofs,Nepal,Yes,62
880631695,Rachael Omoregie,India,Yes,3
880736616,Bridgett Klukovich,Japan,No,93
880748298,Pandora Lecchini,Switzerland,No,32
880855900,Mellie Korrick,Colombia,No,77
880949914,Adina Myrvold,Italy,No,11
880960879,Aubrey Lapson,Cambodia,No,3
881072263,Krysta Lecchini,Colombia,Yes,40
881073589,Shemeka Rutter,Switzerland,Yes,79
881413900,Chrystal Graessle,Argentina,Yes,27
882025501,Genoveva Benedict,Tajijistan,No,84
882185451,Machelle Schoofs,Peru,No,99
882334560,Lee Kalil,Albania,No,50
882405533,Jeannette Percy,Spain,Yes,61
882483115,Ross Mccorkle,Switzerland,Yes,63
882559388,Krysta Burton,Mongolia,Yes,89
882699106,Tina Kerler,Israel,Yes,25
882761689,Adriane Eilenberg,China,No,37
882868557,Masako Menniti,Italy,No,78
882985626,Krysta Madden,Peru,Yes,0
883318351,Lillie Hyland,Japan,No,29
883426874,Mabel Rutter,Nepal,Yes,74
883497834,Shelley Burton,Japan,No,50
883885840,Zachary Tenner,India,Yes,50
884023188,Rosemary Aronson,Peru,Yes,45
884031006,Francesco Carson,Canada,Yes,55
884224858,Doloris Sargentich,Bolivia,Yes,73
884226512,Ross Ticchi,Peru,No,39
884245483,Gwen Ringwald,Switzerland,Yes,52
884261627,Elana Haas,Peru,Yes,24
884311023,Maryetta Baranczak,Spain,No,98
884424863,Mellie Tenner,New Zealand,Yes,41
884527383,Annemarie Danz,Tajijistan,Yes,0
884593484,Janis Basu,China,No,44
884644258,Corine Parzen,Vietnam,Yes,34
885214536,Gregorio Friedkin,Albania,Yes,39
885381628,Lisha Ulloa,India,No,69
885541461,Mabel Feldmann,Spain,No,48
885606197,Twana Rutter,Montenegro,Yes,23
885653148,Freeda Myrvold,Brazil,No,76
885801345,Eldridge Hehlgans,Iran,Yes,99
885934302,Tanja Sallese,Argentina,No,33
886108089,Alva Dukes,Italy,No,25
886177531,Bok Sen,Nepal,No,88
886220563,Elsy Canaday,France,No,21
886490842,Yetta Sen,Spain,No,63
886576110,Noe Nomura,Chile,Yes,31
886699799,Bryce Frevert,Bolivia,Yes,98
886702016,Vicente Ringwald,Mongolia,No,17
886795619,Emmaline Leonard,Israel,Yes,51
886810553,Aubrey Skerry,Spain,No,64
887081200,Gregorio Dukes,China,Yes,74
887147184,Kimi Mckeon,Switzerland,Yes,86
887180117,Alisa Spinrad,Chile,No,23
887250957,Bryce Lapson,Japan,No,36
887309861,Jess Horodowich,New Zealand,No,92
887314970,Scarlet Lupton,Chile,No,51
887638308,Tereasa Luther,Vietnam,No,62
887836048,Maile Humphries,France,Yes,28
888150292,Ezra Basu,India,Yes,11
888219517,Deana Shepp,Jordan,No,89
888219564,Angelika Lapson,Albania,Yes,29
888376468,Tanja Schmitz,Turkey,No,3
888750504,Aretha Paynter,Jordan,No,35
888848643,Shela Olken,Argentina,Yes,10
889037854,Jene Clinton,Argentina,Yes,75
889063656,Elisha Restic,Switzerland,No,26
889121115,Marie Eilenberg,Laos,Yes,11
889188113,Lilly Haas,Montenegro,Yes,6
889304047,Aretha Bayles,Jordan,Yes,75
889601946,Maria Leonard,Jordan,Yes,56
889981118,Kimi Humphries,Argentina,Yes,61
890038455,Zachary Guarnieri,Turkey,No,67
